NombreMunicipio,CodigoMunicipio,UbicaciÃ³n,NombreRegion,CodigoRegion,Anio,CausaMortalidad,TipoPoblacionObjetivo,Poblacion,Casos,Tasa_x_100k
ItagÃ¼Ã­,5360,POINT (-75.609585 6.172619),VALLE DE ABURRA,1,2017,Suicidios,Poblacion total,271038,19,7.01008714645179
Ituango,5361,POINT (-75.764081 7.172568),NORTE,5,2017,Suicidios,Poblacion total,26786,2,7.466587023071754
JardÃ­n,5364,POINT (-75.819483 5.599097),SUROESTE,8,2017,Suicidios,Poblacion total,14459,1,6.916107614634484
JericÃ³,5368,POINT (-75.786118 5.791557),SUROESTE,8,2017,Suicidios,Poblacion total,13733,1,7.281730139081045
La Ceja,5376,POINT (-75.431681 6.030682),ORIENTE,7,2017,Suicidios,Poblacion total,63394,3,4.7323090513297785
La Estrella,5380,POINT (-75.643382 6.157644),VALLE DE ABURRA,1,2017,Suicidios,Poblacion total,69836,4,5.727704908643107
La Pintada,5390,POINT (-75.606525 5.747143),SUROESTE,8,2017,Suicidios,Poblacion total,8256,1,12.112403100775193
La UniÃ³n,5400,POINT (-75.361241 5.973832),ORIENTE,7,2017,Suicidios,Poblacion total,21075,0,0.0
Liborina,5411,POINT (-75.811313 6.67786),OCCIDENTE,6,2017,Suicidios,Poblacion total,10007,1,9.9930048965724
Maceo,5425,POINT (-74.673429 6.530691),MAGDALENA MEDIO,3,2017,Suicidios,Poblacion total,8188,2,24.42598925256473
Marinilla,5440,POINT (-75.334772 6.173718),ORIENTE,7,2017,Suicidios,Poblacion total,63234,6,9.48856627763545
MedellÃ­n,5001,POINT (-75.564739 6.253104),VALLE DE ABURRA,1,2017,Suicidios,Poblacion total,2385018,157,6.58275954311456
Montebello,5467,POINT (-75.524621 5.945694),SUROESTE,8,2017,Suicidios,Poblacion total,6779,0,0.0
MurindÃ³,5475,POINT (-76.82131 6.981328),URABA,9,2017,Suicidios,Poblacion total,4808,0,0.0
MutatÃ¡,5480,POINT (-76.436928 7.245319),URABA,9,2017,Suicidios,Poblacion total,13778,2,14.515894904920888
NariÃ±o,5483,POINT (-75.176323 5.609727),ORIENTE,7,2017,Suicidios,Poblacion total,10254,0,0.0
NechÃ­,5495,POINT (-74.775013 8.095003),BAJO CAUCA,2,2017,Suicidios,Poblacion total,25165,1,3.9737730975561294
NecoclÃ­,5490,POINT (-76.786829 8.424299),URABA,9,2017,Suicidios,Poblacion total,41526,1,2.408129846361316
Olaya,5501,POINT (-75.81238 6.628142),OCCIDENTE,6,2017,Suicidios,Poblacion total,3100,0,0.0
Peque,5543,POINT (-75.908927 7.021696),OCCIDENTE,6,2017,Suicidios,Poblacion total,8023,0,0.0
Pueblorrico,5576,POINT (-75.841914 5.790844),SUROESTE,8,2017,Suicidios,Poblacion total,8618,0,0.0
Puerto BerrÃ­o,5579,POINT (-74.402022 6.490753),MAGDALENA MEDIO,3,2017,Suicidios,Poblacion total,38721,3,7.747733787867049
Puerto Nare,5585,POINT (-74.581675 6.187952),MAGDALENA MEDIO,3,2017,Suicidios,Poblacion total,14389,0,0.0
Puerto Triunfo,5591,POINT (-74.640079 5.87335),MAGDALENA MEDIO,3,2017,Suicidios,Poblacion total,17669,2,11.319259720414285
Remedios,5604,POINT (-74.69368 7.02808),NORDESTE,4,2017,Suicidios,Poblacion total,27869,2,7.176432595356848
Rionegro,5615,POINT (-75.373872 6.153548),ORIENTE,7,2017,Suicidios,Poblacion total,132301,16,12.093634968745512
Sabanalarga,5628,POINT (-75.818245 6.850482),OCCIDENTE,6,2017,Suicidios,Poblacion total,8941,0,0.0
Sabaneta,5631,POINT (-75.615491 6.15156),VALLE DE ABURRA,1,2017,Suicidios,Poblacion total,79983,3,3.750797044371929
Salgar,5642,POINT (-75.979184 5.963438),SUROESTE,8,2017,Suicidios,Poblacion total,18241,1,5.482155583575461
San AndrÃ©s de Cuerquia,5647,POINT (-75.67649 6.914739),NORTE,5,2017,Suicidios,Poblacion total,7243,0,0.0
San Carlos,5649,POINT (-74.992086 6.188726),ORIENTE,7,2017,Suicidios,Poblacion total,16496,0,0.0
San Francisco,5652,POINT (-75.102069 5.964854),ORIENTE,7,2017,Suicidios,Poblacion total,5602,0,0.0
San JerÃ³nimo,5656,POINT (-75.72792 6.442677),OCCIDENTE,6,2017,Suicidios,Poblacion total,15123,3,19.837333862328904
San JosÃ© de La MontaÃ±a,5658,POINT (-75.683472 6.848958),NORTE,5,2017,Suicidios,Poblacion total,3581,1,27.925160569673274
San Juan de UrabÃ¡,5659,POINT (-76.524538 8.766496),URABA,9,2017,Suicidios,Poblacion total,19687,1,5.0794940823893935
San Luis,5660,POINT (-74.994436 6.042772),ORIENTE,7,2017,Suicidios,Poblacion total,13005,0,0.0
San Pedro de Los Milagros,5664,POINT (-75.555959 6.461815),NORTE,5,2017,Suicidios,Poblacion total,21564,1,4.637358560563903
San Pedro de UrabÃ¡,5665,POINT (-76.382921 8.277916),URABA,9,2017,Suicidios,Poblacion total,30431,3,9.858368111465282
San Rafael,5667,POINT (-75.028257 6.295426),ORIENTE,7,2017,Suicidios,Poblacion total,15747,1,6.350415952244872
San Roque,5670,POINT (-75.019485 6.485044),NORDESTE,4,2017,Suicidios,Poblacion total,21246,1,4.706768332862657
San Vicente,5674,POINT (-75.331782 6.282678),ORIENTE,7,2017,Suicidios,Poblacion total,21914,3,13.689878616409603
Santa BÃ¡rbara,5679,POINT (-75.568167 5.874215),SUROESTE,8,2017,Suicidios,Poblacion total,26627,1,3.7555864348217973
Santa Fe de Antioquia,5042,POINT (-75.827742 6.556455),OCCIDENTE,6,2017,Suicidios,Poblacion total,25808,1,3.874767513949163
Santa Rosa de Osos,5686,POINT (-75.460696 6.648965),NORTE,5,2017,Suicidios,Poblacion total,35684,8,22.419011321600717
Santo Domingo,5690,POINT (-75.164398 6.471292),NORDESTE,4,2017,Suicidios,Poblacion total,12426,1,8.047642040882021
Segovia,5736,POINT (-75.164407 6.471289),NORDESTE,4,2017,Suicidios,Poblacion total,37171,7,18.831885071695677
SonsÃ³n,5756,POINT (-75.31098 5.709254),ORIENTE,7,2017,Suicidios,Poblacion total,36145,3,8.299903167796376
SopetrÃ¡n,5761,POINT (-75.742487 6.500955),OCCIDENTE,6,2017,Suicidios,Poblacion total,14885,0,0.0
TÃ¡mesis,5789,POINT (-75.712508 5.662788),SUROESTE,8,2017,Suicidios,Poblacion total,16395,5,30.497102775236353
TarazÃ¡,5790,POINT (-75.39983 7.58049),BAJO CAUCA,2,2017,Suicidios,Poblacion total,26401,3,11.36320593916897
Tarso,5792,POINT (-75.82213 5.865469),SUROESTE,8,2017,Suicidios,Poblacion total,6133,1,16.305233980107616
TitiribÃ­,5809,POINT (-75.793717 6.063419),SUROESTE,8,2017,Suicidios,Poblacion total,10865,0,0.0
Toledo,5819,POINT (-75.691555 7.01096),NORTE,5,2017,Suicidios,Poblacion total,5013,0,0.0
Turbo,5837,POINT (-76.728476 8.095151),URABA,9,2017,Suicidios,Poblacion total,122168,1,0.8185449544889005
Uramita,5842,POINT (-76.266639 7.001396),OCCIDENTE,6,2017,Suicidios,Poblacion total,6912,0,0.0
Urrao,5847,POINT (-76.134557 6.317018),SUROESTE,8,2017,Suicidios,Poblacion total,29791,3,10.070155416065255
Valdivia,5854,POINT (-75.391627 7.292119),NORTE,5,2017,Suicidios,Poblacion total,13700,1,7.299270072992702
ValparaÃ­so,5856,POINT (-75.62448 5.616356),SUROESTE,8,2017,Suicidios,Poblacion total,6556,0,0.0
VegachÃ­,5858,POINT (-74.798745 6.77151),NORDESTE,4,2017,Suicidios,Poblacion total,11779,0,0.0
Venecia,5861,POINT (-75.733897 5.963555),SUROESTE,8,2017,Suicidios,Poblacion total,11557,0,0.0
VigÃ­a del Fuerte,5873,POINT (-76.896085 6.589081),URABA,9,2017,Suicidios,Poblacion total,8962,0,0.0
YalÃ­,5885,POINT (-74.842107 6.675328),NORDESTE,4,2017,Suicidios,Poblacion total,7541,0,0.0
Yarumal,5887,POINT (-75.416733 6.963321),NORTE,5,2017,Suicidios,Poblacion total,41029,4,9.749201784103926
YolombÃ³,5890,POINT (-75.01183 6.59926),NORDESTE,4,2017,Suicidios,Poblacion total,22345,0,0.0
YondÃ³,5893,POINT (-73.909599 7.007398),MAGDALENA MEDIO,3,2017,Suicidios,Poblacion total,18610,1,5.373455131649651
Zaragoza,5895,POINT (-74.868261 7.492548),BAJO CAUCA,2,2017,Suicidios,Poblacion total,24430,1,4.093327875562832
Abejorral,5002,POINT (-75.427045 5.79145),ORIENTE,7,2018,Suicidios,Poblacion total,20367,4,19.639613099621936
AbriaquÃ­,5004,POINT (-76.064563 6.63197),OCCIDENTE,6,2018,Suicidios,Poblacion total,2695,0,0.0
AlejandrÃ­a,5021,POINT (-75.141258 6.376923),ORIENTE,7,2018,Suicidios,Poblacion total,4657,0,0.0
AmagÃ¡,5030,POINT (-75.703216 6.04063),SUROESTE,8,2018,Suicidios,Poblacion total,30227,3,9.92490157805935
Amalfi,5031,POINT (-75.075028 6.907385),NORDESTE,4,2018,Suicidios,Poblacion total,25962,1,3.8517833757029507
Andes,5034,POINT (-75.877699 5.655629),SUROESTE,8,2018,Suicidios,Poblacion total,43269,6,13.866740622616653
AngelÃ³polis,5036,POINT (-75.710262 6.111531),SUROESTE,8,2018,Suicidios,Poblacion total,5756,0,0.0
Angostura,5038,POINT (-75.334973 6.885789),NORTE,5,2018,Suicidios,Poblacion total,11437,0,0.0
AnorÃ­,5040,POINT (-75.145827 7.073577),NORDESTE,4,2018,Suicidios,Poblacion total,18321,1,5.4582173462147265
AnzÃ¡,5044,POINT (-75.854027 6.303405),OCCIDENTE,6,2018,Suicidios,Poblacion total,7010,0,0.0
ApartadÃ³,5045,POINT (-76.630692 7.887047),URABA,9,2018,Suicidios,Poblacion total,121003,7,5.784980537672619
Arboletes,5051,POINT (-76.427353 8.852936),URABA,9,2018,Suicidios,Poblacion total,29295,2,6.827103601297149
Argelia,5055,POINT (-75.142821 5.731236),ORIENTE,7,2018,Suicidios,Poblacion total,7689,0,0.0
Armenia,5059,POINT (-75.787666 6.156497),OCCIDENTE,6,2018,Suicidios,Poblacion total,5139,0,0.0
Barbosa,5079,POINT (-75.331286 6.437248),VALLE DE ABURRA,1,2018,Suicidios,Poblacion total,51969,4,7.696896226596625
Bello,5088,POINT (-75.558281 6.334985),VALLE DE ABURRA,1,2018,Suicidios,Poblacion total,522264,19,3.6380068317938816
Belmira,5086,POINT (-75.667252 6.606713),NORTE,5,2018,Suicidios,Poblacion total,6000,1,16.666666666666668
Betania,5091,POINT (-75.976261 5.745292),SUROESTE,8,2018,Suicidios,Poblacion total,10323,0,0.0
Betulia,5093,POINT (-75.984594 6.113454),SUROESTE,8,2018,Suicidios,Poblacion total,15607,2,12.814762606522715
BriceÃ±o,5107,POINT (-75.551532 7.110465),NORTE,5,2018,Suicidios,Poblacion total,8039,0,0.0
BuriticÃ¡,5113,POINT (-75.907102 6.719872),OCCIDENTE,6,2018,Suicidios,Poblacion total,9354,2,21.381227282446012
CÃ¡ceres,5120,POINT (-75.347874 7.582281),BAJO CAUCA,2,2018,Suicidios,Poblacion total,28996,0,0.0
Caicedo,5125,POINT (-75.982545 6.406072),OCCIDENTE,6,2018,Suicidios,Poblacion total,8297,0,0.0
Caldas,5129,POINT (-75.635534 6.09199),VALLE DE ABURRA,1,2018,Suicidios,Poblacion total,79638,12,15.068183530475402
Campamento,5134,POINT (-75.29634 6.979113),NORTE,5,2018,Suicidios,Poblacion total,9203,0,0.0
CaÃ±asgordas,5138,POINT (-76.025603 6.749957),OCCIDENTE,6,2018,Suicidios,Poblacion total,15523,0,0.0
CaracolÃ­,5142,POINT (-74.756712 6.410876),MAGDALENA MEDIO,3,2018,Suicidios,Poblacion total,4582,0,0.0
Caramanta,5145,POINT (-75.644483 5.548681),SUROESTE,8,2018,Suicidios,Poblacion total,4743,0,0.0
Carepa,5147,POINT (-76.655568 7.755937),URABA,9,2018,Suicidios,Poblacion total,47932,1,2.0862889092881582
Carolina,5150,POINT (-75.281494 6.723626),NORTE,5,2018,Suicidios,Poblacion total,3954,1,25.290844714213456
Caucasia,5154,POINT (-75.197397 7.989436),BAJO CAUCA,2,2018,Suicidios,Poblacion total,90213,6,6.6509261414652
ChigorodÃ³,5172,POINT (-76.685044 7.672652),URABA,9,2018,Suicidios,Poblacion total,57375,4,6.9716775599128535
Cisneros,5190,POINT (-75.087684 6.538526),NORDESTE,4,2018,Suicidios,Poblacion total,9775,0,0.0
Ciudad BolÃ­var,5101,POINT (-76.020994 5.850015),SUROESTE,8,2018,Suicidios,Poblacion total,26118,2,7.657554177195804
CocornÃ¡,5197,POINT (-75.185273 6.057769),ORIENTE,7,2018,Suicidios,Poblacion total,15444,0,0.0
ConcepciÃ³n,5206,POINT (-75.259425 6.394975),ORIENTE,7,2018,Suicidios,Poblacion total,4797,0,0.0
Concordia,5209,POINT (-75.907256 6.046154),SUROESTE,8,2018,Suicidios,Poblacion total,21377,0,0.0
Copacabana,5212,POINT (-75.508181 6.346097),VALLE DE ABURRA,1,2018,Suicidios,Poblacion total,77884,5,6.419803810795542
Dabeiba,5234,POINT (-76.266682 7.001567),OCCIDENTE,6,2018,Suicidios,Poblacion total,23044,3,13.018573164381184
DonmatÃ­as,5237,POINT (-75.394608 6.486305),NORTE,5,2018,Suicidios,Poblacion total,18902,3,15.87133636652206
EbÃ©jico,5240,POINT (-75.768514 6.326468),OCCIDENTE,6,2018,Suicidios,Poblacion total,12158,1,8.225037012666556
El Bagre,5250,POINT (-74.812977 7.60005),BAJO CAUCA,2,2018,Suicidios,Poblacion total,51862,3,5.784582160348617
El Carmen de Viboral,5148,POINT (-75.335351 6.083283),ORIENTE,7,2018,Suicidios,Poblacion total,59416,5,8.415241685741215
El PeÃ±ol,5541,POINT (-75.161743 6.234274),ORIENTE,7,2018,Suicidios,Poblacion total,21049,4,19.003278065466294
El Retiro,5607,POINT (-75.502683 6.057336),ORIENTE,7,2018,Suicidios,Poblacion total,23514,2,8.505571149102662
El Santuario,5697,POINT (-75.265676 6.139528),ORIENTE,7,2018,Suicidios,Poblacion total,35422,6,16.93862571283383
EntrerrÃ­os,5264,POINT (-75.517037 6.567385),NORTE,5,2018,Suicidios,Poblacion total,11159,3,26.88412940227619
Envigado,5266,POINT (-75.587333 6.16996),VALLE DE ABURRA,1,2018,Suicidios,Poblacion total,228848,15,6.554568971544431
Fredonia,5282,POINT (-75.671749 5.927145),SUROESTE,8,2018,Suicidios,Poblacion total,24408,4,16.38806948541462
Frontino,5284,POINT (-76.128568 6.77975),OCCIDENTE,6,2018,Suicidios,Poblacion total,20739,2,9.643666522011669
Giraldo,5306,POINT (-75.953365 6.680421),OCCIDENTE,6,2018,Suicidios,Poblacion total,5544,1,18.037518037518037
Girardota,5308,POINT (-75.446101 6.377536),VALLE DE ABURRA,1,2018,Suicidios,Poblacion total,51662,1,1.935658704657195
GÃ³mez Plata,5310,POINT (-75.219375 6.681523),NORTE,5,2018,Suicidios,Poblacion total,9753,0,0.0
Granada,5313,POINT (-75.18443 6.14432),ORIENTE,7,2018,Suicidios,Poblacion total,10117,1,9.884353069091627
Guadalupe,5315,POINT (-75.240458 6.814987),NORTE,5,2018,Suicidios,Poblacion total,6560,1,15.24390243902439
Guarne,5318,POINT (-75.442619 6.279958),ORIENTE,7,2018,Suicidios,Poblacion total,55121,4,7.256762395457267
GuatapÃ©,5321,POINT (-75.161723 6.234276),ORIENTE,7,2018,Suicidios,Poblacion total,8363,1,11.957431543704413
Heliconia,5347,POINT (-75.733349 6.207128),OCCIDENTE,6,2018,Suicidios,Poblacion total,5451,1,18.3452577508714
Hispania,5353,POINT (-75.907416 5.799621),SUROESTE,8,2018,Suicidios,Poblacion total,5469,0,0.0
ItagÃ¼Ã­,5360,POINT (-75.609585 6.172619),VALLE DE ABURRA,1,2018,Suicidios,Poblacion total,276744,7,2.5294134651519093
Ituango,5361,POINT (-75.764081 7.172568),NORTE,5,2018,Suicidios,Poblacion total,27074,2,7.387161113983896
JardÃ­n,5364,POINT (-75.819483 5.599097),SUROESTE,8,2018,Suicidios,Poblacion total,14518,4,27.552004408320705
JericÃ³,5368,POINT (-75.786118 5.791557),SUROESTE,8,2018,Suicidios,Poblacion total,13640,0,0.0
La Ceja,5376,POINT (-75.431681 6.030682),ORIENTE,7,2018,Suicidios,Poblacion total,64889,6,9.24655950931591
La Estrella,5380,POINT (-75.643382 6.157644),VALLE DE ABURRA,1,2018,Suicidios,Poblacion total,71545,3,4.193165140820462
La Pintada,5390,POINT (-75.606525 5.747143),SUROESTE,8,2018,Suicidios,Poblacion total,8114,0,0.0
La UniÃ³n,5400,POINT (-75.361241 5.973832),ORIENTE,7,2018,Suicidios,Poblacion total,21475,2,9.31315483119907
Liborina,5411,POINT (-75.811313 6.67786),OCCIDENTE,6,2018,Suicidios,Poblacion total,10028,2,19.94415636218588
Maceo,5425,POINT (-74.673429 6.530691),MAGDALENA MEDIO,3,2018,Suicidios,Poblacion total,8221,0,0.0
Marinilla,5440,POINT (-75.334772 6.173718),ORIENTE,7,2018,Suicidios,Poblacion total,64645,0,0.0
MedellÃ­n,5001,POINT (-75.564739 6.253104),VALLE DE ABURRA,1,2018,Suicidios,Poblacion total,2427129,185,7.6221741819244055
Montebello,5467,POINT (-75.524621 5.945694),SUROESTE,8,2018,Suicidios,Poblacion total,6680,2,29.940119760479043
MurindÃ³,5475,POINT (-76.82131 6.981328),URABA,9,2018,Suicidios,Poblacion total,4911,0,0.0
MutatÃ¡,5480,POINT (-76.436928 7.245319),URABA,9,2018,Suicidios,Poblacion total,13991,3,21.442355800157245
NariÃ±o,5483,POINT (-75.176323 5.609727),ORIENTE,7,2018,Suicidios,Poblacion total,10153,2,19.698611247907024
NechÃ­,5495,POINT (-74.775013 8.095003),BAJO CAUCA,2,2018,Suicidios,Poblacion total,25790,0,0.0
NecoclÃ­,5490,POINT (-76.786829 8.424299),URABA,9,2018,Suicidios,Poblacion total,42281,1,2.3651285447364065
Olaya,5501,POINT (-75.81238 6.628142),OCCIDENTE,6,2018,Suicidios,Poblacion total,3127,1,31.97953309881676
Peque,5543,POINT (-75.908927 7.021696),OCCIDENTE,6,2018,Suicidios,Poblacion total,8097,2,24.700506360380388
Pueblorrico,5576,POINT (-75.841914 5.790844),SUROESTE,8,2018,Suicidios,Poblacion total,8664,0,0.0
Puerto BerrÃ­o,5579,POINT (-74.402022 6.490753),MAGDALENA MEDIO,3,2018,Suicidios,Poblacion total,39314,4,10.174492547184208
Puerto Nare,5585,POINT (-74.581675 6.187952),MAGDALENA MEDIO,3,2018,Suicidios,Poblacion total,14380,0,0.0
Puerto Triunfo,5591,POINT (-74.640079 5.87335),MAGDALENA MEDIO,3,2018,Suicidios,Poblacion total,18055,0,0.0
Remedios,5604,POINT (-74.69368 7.02808),NORDESTE,4,2018,Suicidios,Poblacion total,28415,0,0.0
Rionegro,5615,POINT (-75.373872 6.153548),ORIENTE,7,2018,Suicidios,Poblacion total,135465,10,7.38198058539106
Sabanalarga,5628,POINT (-75.818245 6.850482),OCCIDENTE,6,2018,Suicidios,Poblacion total,9032,0,0.0
Sabaneta,5631,POINT (-75.615491 6.15156),VALLE DE ABURRA,1,2018,Suicidios,Poblacion total,82375,5,6.069802731411229
Salgar,5642,POINT (-75.979184 5.963438),SUROESTE,8,2018,Suicidios,Poblacion total,18258,0,0.0
San AndrÃ©s de Cuerquia,5647,POINT (-75.67649 6.914739),NORTE,5,2018,Suicidios,Poblacion total,7235,0,0.0
San Carlos,5649,POINT (-74.992086 6.188726),ORIENTE,7,2018,Suicidios,Poblacion total,16247,0,0.0
San Francisco,5652,POINT (-75.102069 5.964854),ORIENTE,7,2018,Suicidios,Poblacion total,5648,0,0.0
San JerÃ³nimo,5656,POINT (-75.72792 6.442677),OCCIDENTE,6,2018,Suicidios,Poblacion total,15361,0,0.0
San JosÃ© de La MontaÃ±a,5658,POINT (-75.683472 6.848958),NORTE,5,2018,Suicidios,Poblacion total,3646,0,0.0
San Juan de UrabÃ¡,5659,POINT (-76.524538 8.766496),URABA,9,2018,Suicidios,Poblacion total,20093,2,9.953715224207436
San Luis,5660,POINT (-74.994436 6.042772),ORIENTE,7,2018,Suicidios,Poblacion total,12995,2,15.390534821085032
San Pedro de Los Milagros,5664,POINT (-75.555959 6.461815),NORTE,5,2018,Suicidios,Poblacion total,21949,1,4.556016219417741
San Pedro de UrabÃ¡,5665,POINT (-76.382921 8.277916),URABA,9,2018,Suicidios,Poblacion total,30932,3,9.698693909220225
San Rafael,5667,POINT (-75.028257 6.295426),ORIENTE,7,2018,Suicidios,Poblacion total,15698,1,6.370238246910434
San Roque,5670,POINT (-75.019485 6.485044),NORDESTE,4,2018,Suicidios,Poblacion total,21519,1,4.647056089967006
San Vicente,5674,POINT (-75.331782 6.282678),ORIENTE,7,2018,Suicidios,Poblacion total,22093,0,0.0
Santa BÃ¡rbara,5679,POINT (-75.568167 5.874215),SUROESTE,8,2018,Suicidios,Poblacion total,26784,1,3.7335722819593786
Santa Fe de Antioquia,5042,POINT (-75.827742 6.556455),OCCIDENTE,6,2018,Suicidios,Poblacion total,26164,3,11.466136676349182
Santa Rosa de Osos,5686,POINT (-75.460696 6.648965),NORTE,5,2018,Suicidios,Poblacion total,36318,4,11.013822347045542
Santo Domingo,5690,POINT (-75.164398 6.471292),NORDESTE,4,2018,Suicidios,Poblacion total,12394,1,8.06842020332419
Segovia,5736,POINT (-75.164407 6.471289),NORDESTE,4,2018,Suicidios,Poblacion total,37900,1,2.638522427440633
SonsÃ³n,5756,POINT (-75.31098 5.709254),ORIENTE,7,2018,Suicidios,Poblacion total,36321,3,8.259684480052863
SopetrÃ¡n,5761,POINT (-75.742487 6.500955),OCCIDENTE,6,2018,Suicidios,Poblacion total,15053,0,0.0
TÃ¡mesis,5789,POINT (-75.712508 5.662788),SUROESTE,8,2018,Suicidios,Poblacion total,16281,3,18.426386585590567
TarazÃ¡,5790,POINT (-75.39983 7.58049),BAJO CAUCA,2,2018,Suicidios,Poblacion total,26964,1,3.7086485684616526
Tarso,5792,POINT (-75.82213 5.865469),SUROESTE,8,2018,Suicidios,Poblacion total,6184,0,0.0
TitiribÃ­,5809,POINT (-75.793717 6.063419),SUROESTE,8,2018,Suicidios,Poblacion total,10775,1,9.280742459396752
Toledo,5819,POINT (-75.691555 7.01096),NORTE,5,2018,Suicidios,Poblacion total,4993,0,0.0
Turbo,5837,POINT (-76.728476 8.095151),URABA,9,2018,Suicidios,Poblacion total,124552,6,4.817265078039695
Uramita,5842,POINT (-76.266639 7.001396),OCCIDENTE,6,2018,Suicidios,Poblacion total,6888,0,0.0
Urrao,5847,POINT (-76.134557 6.317018),SUROESTE,8,2018,Suicidios,Poblacion total,30127,1,3.31928170743851
Valdivia,5854,POINT (-75.391627 7.292119),NORTE,5,2018,Suicidios,Poblacion total,13801,1,7.245851749873198
ValparaÃ­so,5856,POINT (-75.62448 5.616356),SUROESTE,8,2018,Suicidios,Poblacion total,6498,0,0.0
VegachÃ­,5858,POINT (-74.798745 6.77151),NORDESTE,4,2018,Suicidios,Poblacion total,11810,2,16.934801016088063
Venecia,5861,POINT (-75.733897 5.963555),SUROESTE,8,2018,Suicidios,Poblacion total,11602,1,8.619203585588693
VigÃ­a del Fuerte,5873,POINT (-76.896085 6.589081),URABA,9,2018,Suicidios,Poblacion total,9093,0,0.0
YalÃ­,5885,POINT (-74.842107 6.675328),NORDESTE,4,2018,Suicidios,Poblacion total,7608,0,0.0
Yarumal,5887,POINT (-75.416733 6.963321),NORTE,5,2018,Suicidios,Poblacion total,41542,4,9.628809397717973
YolombÃ³,5890,POINT (-75.01183 6.59926),NORDESTE,4,2018,Suicidios,Poblacion total,22538,2,8.873901854645487
YondÃ³,5893,POINT (-73.909599 7.007398),MAGDALENA MEDIO,3,2018,Suicidios,Poblacion total,19040,3,15.756302521008404
Zaragoza,5895,POINT (-74.868261 7.492548),BAJO CAUCA,2,2018,Suicidios,Poblacion total,24651,1,4.056630562654659
Abejorral,5002,POINT (-75.427045 5.79145),ORIENTE,7,2019,Suicidios,Poblacion total,20258,0,0.0
AbriaquÃ­,5004,POINT (-76.064563 6.63197),OCCIDENTE,6,2019,Suicidios,Poblacion total,2710,0,0.0
AlejandrÃ­a,5021,POINT (-75.141258 6.376923),ORIENTE,7,2019,Suicidios,Poblacion total,4669,0,0.0
AmagÃ¡,5030,POINT (-75.703216 6.04063),SUROESTE,8,2019,Suicidios,Poblacion total,30777,4,12.996718328622022
Amalfi,5031,POINT (-75.075028 6.907385),NORDESTE,4,2019,Suicidios,Poblacion total,26552,2,7.532389273877674
Andes,5034,POINT (-75.877699 5.655629),SUROESTE,8,2019,Suicidios,Poblacion total,43713,1,2.287648983140027
AngelÃ³polis,5036,POINT (-75.710262 6.111531),SUROESTE,8,2019,Suicidios,Poblacion total,5790,0,0.0
Angostura,5038,POINT (-75.334973 6.885789),NORTE,5,2019,Suicidios,Poblacion total,11462,0,0.0
AnorÃ­,5040,POINT (-75.145827 7.073577),NORDESTE,4,2019,Suicidios,Poblacion total,18737,2,10.674067353364999
AnzÃ¡,5044,POINT (-75.854027 6.303405),OCCIDENTE,6,2019,Suicidios,Poblacion total,7085,0,0.0
